source,interaction,target,weight
R-HSA-9839373,abstraction:IsAComponentOf,R-HSA-9006936,0.0
R-HSA-170834,abstraction:IsAComponentOf,R-HSA-9006936,0.0
R-HSA-1502540,abstraction:IsAComponentOf,R-HSA-9006936,0.0
R-HSA-201451,abstraction:IsAComponentOf,R-HSA-9006936,0.0
R-HSA-2173796,abstraction:IsAComponentOf,R-HSA-2173793,1.1244201726239824
R-HSA-2173795,abstraction:IsAComponentOf,R-HSA-2173793,1.1244201726239824
R-HSA-2173788,abstraction:IsAComponentOf,R-HSA-2173789,1.227604408859213
R-HSA-9839397,abstraction:IsAComponentOf,R-HSA-9839373,1.227604408859213
R-HSA-9839389,abstraction:IsAComponentOf,R-HSA-9839373,1.227604408859213
R-HSA-9839383,abstraction:IsAComponentOf,R-HSA-9839373,1.227604408859213
R-HSA-9839406,abstraction:IsAComponentOf,R-HSA-9839373,1.227604408859213
R-HSA-9839394,abstraction:IsAComponentOf,R-HSA-9839373,1.227604408859213
R-HSA-2173791,abstraction:IsAComponentOf,R-HSA-170834,0.5236463121950522
R-HSA-2173789,abstraction:IsAComponentOf,R-HSA-170834,0.5236463121950522
R-HSA-2173793,abstraction:IsAComponentOf,R-HSA-170834,0.5236463121950522
R-HSA-2473224,abstraction:IsAComponentOf,R-HSA-1502540,2.223032461292092
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-2173795,1.1244201726239824
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-1502540,1.1850447944404172
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-2173796,1.1244201726239824
R-HSA-2173795,abstraction:NextStepPathway,R-HSA-2173788,1.2060982036382497
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-2173796,1.1850447944404172
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-2173795,1.3185761870649395
R-HSA-1502540,abstraction:NextStepPathway,R-HSA-2173789,0.9787083614425884
R-HSA-9839383,abstraction:NextStepPathway,R-HSA-9839397,2.4912964478867714
R-HSA-9839383,abstraction:NextStepPathway,R-HSA-9839389,2.165874047452143
R-HSA-9839383,abstraction:NextStepPathway,R-HSA-9839406,2.4171884757330493
R-HSA-2173789,abstraction:NextStepPathway,R-HSA-2173796,0.7657863641999169
R-HSA-2173789,abstraction:NextStepPathway,R-HSA-2173788,1.227604408859213
R-HSA-2173789,abstraction:NextStepPathway,R-HSA-1502540,0.9787083614425884
R-HSA-2173789,abstraction:NextStepPathway,R-HSA-2173791,1.0859538917961862
R-HSA-9839394,abstraction:NextStepPathway,R-HSA-9839383,1.5008977438588944
